"ian","soil","stn_code","period","Yield, stress","Yield, no stress","Low market yield, stress","Low market yield, no stress","High market yield, stress","High market yield, no stress","Gains.total","Gains.market.low","Gains.market.high","min.temp","max.temp","precip.cum","windspeed","vapour.pressure","radiation","GDD","station","cetm","precip_e","CWR"
2014,"ARY","HCC","julaug",45.83398,45.83398,32.083786,32.083786,41.250582,41.250582,0,0,0,15.1177419354839,23.8774193548387,161.2,4.04841793932783,17.9043692829871,17.6038022049214,898.85,"HARRINGTON_CDA_CS",175.691,112.6,63.091
2015,"ARY","HCC","GS",38.65301,38.65301,27.057107,27.057107,34.787709,34.787709,0,0,0,12.6130376344086,21.4710483870968,332.4,3.74028738717627,15.4466626804412,16.8563631426389,1473.9,"HARRINGTON_CDA_CS",322.02168,332.4,-10.37832
2015,"ARY","HCC","julaug",38.65301,38.65301,27.057107,27.057107,34.787709,34.787709,0,0,0,15.1677419354839,23.6870967741935,152.3,3.41341845878136,17.7626692280852,17.3541322067649,894.5,"HARRINGTON_CDA_CS",158.78763,147.6,11.18763
2016,"ARY","HCC","GS",44.66203,44.66203,31.263421,31.263421,40.195827,40.195827,0,0,0,12.4341129032258,21.1097580645161,314.2,3.72421873647256,14.7669423956478,16.6331093429259,1439.95,"HARRINGTON_CDA_CS",333.01455,314.2,18.81455
2016,"ARY","HCC","julaug",44.66203,44.66203,31.263421,31.263421,40.195827,40.195827,0,0,0,14.2032258064516,23.1145161290323,174.2,3.24876792114696,16.3995737084369,17.603518910871,846.85,"HARRINGTON_CDA_CS",190.92044,169.4,21.52044
2017,"ARY","HCC","GS",47.55519,47.73703,33.288633,33.415921,42.799671,42.963327,0.181839999999994,0.127288,0.163655999999996,12.3492204301075,21.6956720430108,274.2,3.55169566407806,14.9577074136252,17.4338954119678,1469.5,"HARRINGTON_CDA_CS",342.16339,274.2,67.96339
2017,"ARY","HCC","julaug",47.55519,47.73703,33.288633,33.415921,42.799671,42.963327,0.181839999999994,0.127288,0.163655999999996,13.6467741935484,23.1596774193548,141.8,3.25474163679809,15.8934727606879,18.438121320818,831,"HARRINGTON_CDA_CS",202.39491,141.3,61.09491
2018,"ARY","HCC","GS",43.39777,43.39777,30.378439,30.378439,39.057993,39.057993,0,0,0,12.1277419354839,21.7787096774194,371.3,3.63332501764961,15.1612282089674,17.6237773046513,1467.45,"HARRINGTON_CDA_CS",349.10042,371.3,-22.19958
2018,"ARY","HCC","julaug",43.39777,43.39777,30.378439,30.378439,39.057993,39.057993,0,0,0,15.7854838709677,24.9774193548387,132.5,3.3551917019659,18.4160790910144,18.0754711454075,953.65,"HARRINGTON_CDA_CS",169.89099,132.5,37.39099
2019,"ARY","HCC","GS",45.38807,45.54539,31.771649,31.881773,40.849263,40.990851,0.157319999999999,0.110123999999999,0.141587999999999,11.9005376344086,21.0436290322581,423.4,3.46744190222816,14.6453307258781,17.2033065634581,1404.85,"HARRINGTON_CDA_CS",353.32116,423.4,-70.07884
2019,"ARY","HCC","julaug",45.38807,45.54539,31.771649,31.881773,40.849263,40.990851,0.157319999999999,0.110123999999999,0.141587999999999,14.4177419354839,23.7822580645161,133.2,3.19026750254836,16.9498085623754,18.1829566769934,874.2,"HARRINGTON_CDA_CS",181.33907,133.2,48.13907
2020,"ARY","HCC","GS",33.56891,44.30028,23.498237,31.010196,30.212019,39.870252,10.73137,7.511959,9.658233,12.6034946236559,22.3710752688172,203,3.93666897096873,15.911515465684,17.6171243933427,1527.15,"HARRINGTON_CDA_CS",281.45745,203,78.45745
2020,"ARY","HCC","julaug",33.56891,44.30028,23.498237,31.010196,30.212019,39.870252,10.73137,7.511959,9.658233,14.3903225806452,24.2854838709677,77.6,3.46689504070289,17.6956045225846,18.4914571284705,888.95,"HARRINGTON_CDA_CS",168.06936,76.5,91.56936
2021,"ARY","HCC","GS",43.5113,43.5113,30.45791,30.45791,39.16017,39.16017,0,0,0,13.3565322580645,22.228252688172,471.2,3.58139015582988,16.6482631734447,16.9435151592991,1562.95,"HARRINGTON_CDA_CS",319.24107,471.2,-151.95893
2021,"ARY","HCC","julaug",43.5113,43.5113,30.45791,30.45791,39.16017,39.16017,0,0,0,14.758064516129,23.1048387096774,172.2,3.21125363617474,18.0344255303314,17.0595029811647,863.75,"HARRINGTON_CDA_CS",191.85894,172.2,19.65894
2022,"ARY","HCC","GS",42.93077,42.93077,30.051539,30.051539,38.637693,38.637693,0,0,0,13.3616397849462,21.7815860215054,379.6,3.31637209322459,16.4115897110469,16.514342014908,1538.5,"HARRINGTON_CDA_CS",345.88954,379.6,-33.71046
2022,"ARY","HCC","julaug",42.93077,42.93077,30.051539,30.051539,38.637693,38.637693,0,0,0,15.6516129032258,24.2548387096774,179.8,3.21307497013142,18.7282590090735,17.4322323541362,927.1,"HARRINGTON_CDA_CS",200.44154,178.1,22.34154
2023,"ARY","HCC","GS",39.58258,39.58258,27.707806,27.707806,35.624322,35.624322,0,0,0,13.6574462365591,21.6246505376344,482.2,3.60494849448142,17.624288062906,15.9295002292571,1546.25,"HARRINGTON_CDA_CS",319.36383,482.2,-162.83617
2023,"ARY","HCC","julaug",39.58258,39.58258,27.707806,27.707806,35.624322,35.624322,0,0,0,15.7532258064516,23.5709677419355,277.1,3.35090779143199,19.5891225160875,16.5839041567575,909.05,"HARRINGTON_CDA_CS",183.4133,273.3,-89.8867
2024,"ARY","HCC","GS",41.75352,42.08299,29.227464,29.458093,37.578168,37.874691,0.329470000000001,0.230629,0.296523000000001,13.7006989247312,22.6468817204301,245.3,3.68172814552033,17.0468339406426,16.9443321851586,1611.65,"HARRINGTON_CDA_CS",304.13387,245.3,58.83387
2024,"ARY","HCC","julaug",41.75352,42.08299,29.227464,29.458093,37.578168,37.874691,0.329470000000001,0.230629,0.296523000000001,15.908064516129,24.8870967741935,118.7,3.27746772894915,19.3743525464859,17.7122257170272,954.65,"HARRINGTON_CDA_CS",172.21922,118.7,53.51922
2001,"ARY","EP","GS",30.39984,30.39984,21.279888,21.279888,27.359856,27.359856,0,0,0,13.9506720430108,19.0517204301075,173.4,5.86156644450782,15.4867777352178,12.6960192044549,1407.6,"EAST_POINT_(AUT)",226.89009,173.4,53.49009
2001,"ARY","EP","julaug",30.39984,30.39984,21.279888,21.279888,27.359856,27.359856,0,0,0,16.2596774193548,21.1967741935484,44,5.3100163239516,17.6123639835651,13.0522192177055,851.15,"EAST_POINT_(AUT)",111.90648,44,67.90648
2002,"ARY","EP","GS",39.53794,39.53794,27.676558,27.676558,35.584146,35.584146,0,0,0,12.0053494623656,19.2191129032258,358,5.3974647034415,15.3648508946183,15.1508155205656,1299.55,"EAST_POINT_(AUT)",271.61421,358,-86.38579
2002,"ARY","EP","julaug",39.53794,39.53794,27.676558,27.676558,35.584146,35.584146,0,0,0,14.3290322580645,21.7532258064516,72.2,5.05675029868578,17.5630014339441,16.0814320530916,808.55,"EAST_POINT_(AUT)",135.51472,72.2,63.31472
2003,"ARY","EP","GS",40.67201,40.67201,28.470407,28.470407,36.604809,36.604809,0,0,0,12.7202956989247,20.4007795698925,384.9,4.89867644862604,16.4615108031325,15.6560969465757,1414.2,"EAST_POINT_(AUT)",284.91512,384.9,-99.98488
2003,"ARY","EP","julaug",40.67201,40.67201,28.470407,28.470407,36.604809,36.604809,0,0,0,14.8822580645161,22.0532258064516,268.6,4.80435269596385,18.5416002345673,15.7953489409629,835,"EAST_POINT_(AUT)",151.75305,268.6,-116.84695
2004,"ARY","EP","GS",37.44213,37.44213,26.209491,26.209491,33.697917,33.697917,0,0,0,12.6624731182796,19.0716666666667,311.8,5.28874825766627,15.8066243639944,14.1665899651221,1331.7,"EAST_POINT_(AUT)",272.45451,311.8,-39.34549
2004,"ARY","EP","julaug",37.44213,37.44213,26.209491,26.209491,33.697917,33.697917,0,0,0,15.6516129032258,22,134.6,4.68899342891278,19.0717782851505,14.7573085708638,857.2,"EAST_POINT_(AUT)",141.84534,128.7,13.14534
2005,"ARY","EP","GS",38.22084,38.22084,26.754588,26.754588,34.398756,34.398756,0,0,0,13.1560215053763,20.0469623655914,322.4,5.22633425350817,16.3071406371973,14.696898886619,1419.2,"EAST_POINT_(AUT)",272.49409,322.4,-49.90591
2005,"ARY","EP","julaug",38.22084,38.22084,26.754588,26.754588,34.398756,34.398756,0,0,0,15.0887096774194,21.9322580645161,136.6,4.97767857142857,18.3937126405933,15.3312037024606,837.65,"EAST_POINT_(AUT)",157.65423,123.3,34.35423
2006,"ARY","EP","GS",39.84097,39.84097,27.888679,27.888679,35.856873,35.856873,0,0,0,13.8833333333333,20.1849462365591,337,5.23776010553564,17.0369340592654,14.0812865017123,1471.5,"EAST_POINT_(AUT)",292.52396,337,-44.47604
2006,"ARY","EP","julaug",39.84097,39.84097,27.888679,27.888679,35.856873,35.856873,0,0,0,15.4,22.0032258064516,201.8,5.201986260454,18.4167237095124,15.0979675053843,849.5,"EAST_POINT_(AUT)",165.74958,201.2,-35.45042
2007,"ARY","EP","GS",40.81052,40.81052,28.567364,28.567364,36.729468,36.729468,0,0,0,12.5346774193548,19.4323387096774,437.9,5.11959008327785,16.3363995568967,14.7322857414085,1344.7,"EAST_POINT_(AUT)",293.92627,437.9,-143.97373
2007,"ARY","EP","julaug",40.81052,40.81052,28.567364,28.567364,36.729468,36.729468,0,0,0,14.7693548387097,21.9096774193548,270.5,4.6938994609489,18.9258292119554,15.745382704072,827.05,"EAST_POINT_(AUT)",155.4866,260.5,-105.0134
2008,"ARY","EP","GS",39.24928,39.24928,27.474496,27.474496,35.324352,35.324352,0,0,0,13.3206989247312,19.5445698924731,419.38,5.23686715949821,17.1321065891253,13.9969612870925,1399.45,"EAST_POINT_(AUT)",229.46616,419.38,-189.91384
2008,"ARY","EP","julaug",39.24928,39.24928,27.474496,27.474496,35.324352,35.324352,0,0,0,15.458064516129,22.0758064516129,257.9,4.83310931899642,19.7426971918237,15.2322404827925,853.55,"EAST_POINT_(AUT)",126.40414,242.8,-116.39586
2009,"ARY","EP","GS",40.42024,40.42024,28.294168,28.294168,36.378216,36.378216,0,0,0,12.7061021505376,19.6906182795699,393.9,5.01821049880526,16.5833811769933,14.9665604935345,1370.7,"EAST_POINT_(AUT)",259.89356,393.9,-134.00644
2009,"ARY","EP","julaug",40.42024,40.42024,28.294168,28.294168,36.378216,36.378216,0,0,0,14.9838709677419,21.9129032258065,250.8,4.80436081242533,19.2546087227151,15.6690037843553,833.8,"EAST_POINT_(AUT)",154.74631,249.5,-94.75369
2010,"ARY","EP","GS",38.9483,38.9483,27.26381,27.26381,35.05347,35.05347,0,0,0,13.3233870967742,20.1259408602151,572.56,5.06690412727477,17.3452144101499,14.7492939640218,1435.1,"EAST_POINT_(AUT)",299.37947,572.56,-273.18053
2010,"ARY","EP","julaug",38.9483,38.9483,27.26381,27.26381,35.05347,35.05347,0,0,0,15.5467741935484,22.5935483870968,221,4.58856033452808,19.8339713634447,15.641149745418,872.35,"EAST_POINT_(AUT)",160.93441,221,-60.06559
2011,"ARY","EP","GS",37.92465,37.92465,26.547255,26.547255,34.132185,34.132185,0,0,0,12.2980107526882,18.6652956989247,249.62,5.17160004520483,15.5741611717123,14.1620206719605,1282.65,"EAST_POINT_(AUT)",268.26111,249.62,18.64111
2011,"ARY","EP","julaug",37.92465,37.92465,26.547255,26.547255,34.132185,34.132185,0,0,0,14.1693548387097,20.6822580645161,180.84,5.04722968936679,17.3406546642382,15.0203486831157,770.4,"EAST_POINT_(AUT)",160.02163,179.91,-19.88837
2012,"ARY","EP","GS",35.4281,35.4281,24.79967,24.79967,31.88529,31.88529,0,0,0,13.7450806451613,20.1725806451613,544.51,5.11526852501169,16.6277503923755,14.3075209851565,1464.1,"EAST_POINT_(AUT)",247.65364,544.51,-296.85636
2012,"ARY","EP","julaug",35.4281,35.4281,24.79967,24.79967,31.88529,31.88529,0,0,0,16.1451612903226,22.8951612903226,185.8,4.48943399044206,18.9623311364399,15.3981288277303,900.25,"EAST_POINT_(AUT)",128.03688,185.8,-57.76312
2013,"ARY","EP","GS",40.69453,40.69453,28.486171,28.486171,36.625077,36.625077,0,0,0,13.1131451612903,20.0120967741935,358.74,4.88263506249759,16.2525210605615,14.8796369140451,1415,"EAST_POINT_(AUT)",279.51044,358.74,-79.22956
2013,"ARY","EP","julaug",40.69453,40.69453,28.486171,28.486171,36.625077,36.625077,0,0,0,15.0612903225806,22.4241935483871,159.79,4.54549690975094,18.1315304459442,16.1236863481468,852.05,"EAST_POINT_(AUT)",151.00322,159.79,-8.78677999999999
2014,"ARY","EP","GS",38.29046,38.29046,26.803322,26.803322,34.461414,34.461414,0,0,0,13.034811827957,20.0398655913978,308.7,5.29531542192614,15.9116833940655,14.9335589227278,1413.15,"EAST_POINT_(AUT)",285.85133,308.7,-22.84867
2014,"ARY","EP","julaug",38.29046,38.29046,26.803322,26.803322,34.461414,34.461414,0,0,0,15.8612903225806,22.808064516129,149.9,5.30995954755597,18.7755734554847,15.6713162814541,888.75,"EAST_POINT_(AUT)",150.86027,111.8,39.06027
2015,"ARY","EP","GS",34.49297,34.49297,24.145079,24.145079,31.043673,31.043673,0,0,0,13.1122043010753,19.6925268817204,270.7,5.23886999475037,15.7475760793957,14.4760615814317,1395.75,"EAST_POINT_(AUT)",288.06199,270.7,17.36199
2015,"ARY","EP","julaug",34.49297,34.49297,24.145079,24.145079,31.043673,31.043673,0,0,0,15.5177419354839,21.9483870967742,154.9,4.61824223416965,18.2273779437937,15.0848907069825,851.45,"EAST_POINT_(AUT)",134.31852,153.7,-19.38148
2016,"ARY","EP","GS",40.32896,40.32896,28.230272,28.230272,36.296064,36.296064,0,0,0,12.8015322580645,19.5065860215054,244,5.35987903225807,14.9572260319687,14.5841787872246,1364.55,"EAST_POINT_(AUT)",294.78164,244,50.78164
2016,"ARY","EP","julaug",40.32896,40.32896,28.230272,28.230272,36.296064,36.296064,0,0,0,14.658064516129,21.4048387096774,103.7,4.92924880525687,16.6593429100738,15.3166631058899,807.95,"EAST_POINT_(AUT)",156.31116,103.3,53.01116
2017,"ARY","EP","GS",42.61975,42.61975,29.833825,29.833825,38.357775,38.357775,0,0,0,12.8696505376344,20.3436290322581,269.2,5.19528318509325,15.1425314060324,15.5645134876351,1417.8,"EAST_POINT_(AUT)",337.74806,269.2,68.54806
2017,"ARY","EP","julaug",42.61975,42.61975,29.833825,29.833825,38.357775,38.357775,0,0,0,13.1209677419355,21.8822580645161,141.9,4.84188321385902,15.6305331431167,17.707531744335,775.1,"EAST_POINT_(AUT)",203.22295,140.4,62.82295
2018,"ARY","EP","GS",34.91187,34.91187,24.438309,24.438309,31.420683,31.420683,0,0,0,13.8934677419355,20.2509139784946,300.88,5.24783791141113,15.7782803463102,14.4867310230234,1479.555,"EAST_POINT_(AUT)",320.7191,300.88,19.8391
2018,"ARY","EP","julaug",34.91187,34.91187,24.438309,24.438309,31.420683,31.420683,0,0,0,17.446935483871,23.4451612903226,125.18,4.72837418323802,19.353772688581,15.0608025336798,957.655,"EAST_POINT_(AUT)",151.93734,125.18,26.75734
2019,"ARY","EP","GS",44.75027,44.79056,31.325189,31.353392,40.275243,40.311504,0.0402899999999988,0.0282029999999978,0.0362609999999961,14.7881075268817,17.6726827956989,376.13,5.18173704179869,15.7375815391492,17.9835,1375.5,"EAST_POINT_(AUT)",395.7006,376.13,19.5706
2019,"ARY","EP","julaug",44.75027,44.79056,31.325189,31.353392,40.275243,40.311504,0.0402899999999988,0.0282029999999978,0.0362609999999961,17.5685483870968,20.2840322580645,151.99,4.81462813620072,18.4514735851565,20,863.43,"EAST_POINT_(AUT)",222.40029,151.3,71.10029
2020,"ARY","EP","GS",26.90213,26.90213,18.831491,18.831491,24.211917,24.211917,0,0,0,15.5343225806452,18.6660672043011,242.23,5.25724713759458,16.4781203776648,17.8352096774194,1480.65,"EAST_POINT_(AUT)",296.50149,242.23,54.2714900000001
2020,"ARY","EP","julaug",26.90213,26.90213,18.831491,18.831491,24.211917,24.211917,0,0,0,17.8506451612903,20.7759677419355,133.28,4.79410692951015,18.6459379534855,18.7674193548387,887.425,"EAST_POINT_(AUT)",140.09794,133.28,6.81793999999999
2021,"ARY","EP","GS",38.77904,38.77904,27.145328,27.145328,34.901136,34.901136,0,0,0,14.0271693548387,19.924311827957,437.93,5.39618169477377,16.9305514557295,15.8657440334238,1464.415,"EAST_POINT_(AUT)",304.82812,437.93,-133.10188
2021,"ARY","EP","julaug",38.77904,38.77904,27.145328,27.145328,34.901136,34.901136,0,0,0,15.4398387096774,21.8862903225806,166.56,5.05473221670802,18.6805619515287,15.1939050948844,847.11,"EAST_POINT_(AUT)",161.54261,166.56,-5.01738999999998
2022,"ARY","EP","GS",37.81558,37.81558,26.470906,26.470906,34.034022,34.034022,0,0,0,14.0855107526882,20.735752688172,355.4,5.37512527233116,16.9481329012674,14.5963974470758,1518.9,"EAST_POINT_(AUT)",293.2656,355.4,-62.1344
2022,"ARY","EP","julaug",37.81558,37.81558,26.470906,26.470906,34.034022,34.034022,0,0,0,16.3693548387097,23.2548387096774,137,4.85171659404502,19.4552916817329,15.5509574330493,918.35,"EAST_POINT_(AUT)",160.98996,134.8,26.18996
2023,"ARY","EP","GS",33.66876,33.66876,23.568132,23.568132,30.301884,30.301884,0,0,0,14.1272580645161,20.0518817204301,420.32,4.89746872004936,17.5170743325264,13.6604179269529,1478.85,"EAST_POINT_(AUT)",270.28669,420.32,-150.03331
2023,"ARY","EP","julaug",33.66876,33.66876,23.568132,23.568132,30.301884,30.301884,0,0,0,16.1645161290323,21.9370967741935,268.32,4.58428929195058,19.6704518032381,14.2058610109515,871.15,"EAST_POINT_(AUT)",155.66436,268.32,-112.65564
2024,"ARY","EP","GS",37.21538,37.21538,26.050766,26.050766,33.493842,33.493842,0,0,0,14.6030967741935,21.382938172043,206.29,5.24780631633855,17.8241985939637,14.7720165170356,1589.625,"EAST_POINT_(AUT)",271.51235,206.29,65.22235
2024,"ARY","EP","julaug",37.21538,37.21538,26.050766,26.050766,33.493842,33.493842,0,0,0,16.8241935483871,23.6387096774194,110.7,5.03790322580645,20.339993465585,15.416101948856,944.35,"EAST_POINT_(AUT)",156.87185,110.7,46.17185
2001,"CLO","S","GS",23.27676,42.61886,16.293732,29.833202,20.949084,38.356974,19.3421,13.53947,17.40789,13.8179838709677,22.9352419354839,142.7,4.28770245956156,16.5045706436959,17.1901436689486,1635.25,"SUMMERSIDE",252.82746,142.7,110.12746
2001,"CLO","S","julaug",23.27676,42.61886,16.293732,29.833202,20.949084,38.356974,19.3421,13.53947,17.40789,15.4209677419355,24.6354838709677,33.5,4.37765599266043,18.2648567106945,18.0643585268026,931.75,"SUMMERSIDE",162.12925,33.5,128.62925
2002,"CLO","S","GS",37.36149,38.86193,26.153043,27.203351,33.625341,34.975737,1.50044,1.050308,1.350396,12.6538978494624,21.1956720430108,355.6,4.16568822723495,14.9518598208566,16.6625391948447,1459.45,"SUMMERSIDE",310.31284,355.6,-45.28716
2002,"CLO","S","julaug",37.36149,38.86193,26.153043,27.203351,33.625341,34.975737,1.50044,1.050308,1.350396,14.9661290322581,23.5096774193548,145.1,3.83512544802867,17.1098760801901,17.4363995564264,882.75,"SUMMERSIDE",160.48601,145.1,15.38601
2003,"CLO","S","GS",36.88003,42.80608,25.816021,29.964256,33.192027,38.525472,5.92605,4.148235,5.333445,13.7502419354839,22.7022580645161,275.7,4.32569046737832,16.6054631530596,16.9506087865304,1616.5,"SUMMERSIDE",351.52181,275.7,75.82181
2003,"CLO","S","julaug",36.88003,42.80608,25.816021,29.964256,33.192027,38.525472,5.92605,4.148235,5.333445,15.5854838709677,23.7645161290323,139.9,4.33915770609319,18.374954025535,16.9421445482269,909.85,"SUMMERSIDE",195.5382,139.9,55.6382
2004,"CLO","S","GS",34.37364,34.41278,24.061548,24.088946,30.936276,30.971502,0.0391399999999962,0.027397999999998,0.0352259999999944,13.0812096774194,20.8255376344086,301.3,4.63933492709717,15.3097389131388,15.6770462347669,1463.75,"SUMMERSIDE",282.00276,301.3,-19.29724
2004,"CLO","S","julaug",34.37364,34.41278,24.061548,24.088946,30.936276,30.971502,0.0391399999999962,0.027397999999998,0.0352259999999944,15.8274193548387,23.5177419354839,168.6,4.14723701737201,18.3310141274169,16.2862279349037,909.7,"SUMMERSIDE",146.84855,153.3,-6.45145000000002
2005,"CLO","S","GS",31.28883,41.78289,21.902181,29.248023,28.159947,37.604601,10.49406,7.345842,9.444654,13.2628225806452,21.4875,314.4,4.78699508266114,16.0436453026786,16.0591293215295,1512.9,"SUMMERSIDE",342.82307,314.4,28.4230700000001
2005,"CLO","S","julaug",31.28883,41.78289,21.902181,29.248023,28.159947,37.604601,10.49406,7.345842,9.444654,14.7806451612903,23.1,94.4,4.41595373214997,17.7894294228415,16.7767096925096,864.3,"SUMMERSIDE",178.57736,88.6,89.97736
2006,"CLO","S","GS",43.58757,44.686,30.511299,31.2802,39.228813,40.2174,1.09843,0.768901,0.988586999999995,13.3616129032258,21.827876344086,376.9,4.65154488727858,16.803545785357,16.2422417362605,1539.25,"SUMMERSIDE",338.22601,376.9,-38.6739899999999
2006,"CLO","S","julaug",43.58757,44.686,30.511299,31.2802,39.228813,40.2174,1.09843,0.768901,0.988586999999995,14.5032258064516,23.3774193548387,168.2,4.41550925925926,17.9119117131335,17.5244765112901,864.3,"SUMMERSIDE",198.92544,167.6,31.32544
2007,"CLO","S","GS",46.95316,46.95316,32.867212,32.867212,42.257844,42.257844,0,0,0,11.7982795698925,21.3543548387097,306.6,4.56552617347308,15.2243939814964,17.3857423506035,1417,"SUMMERSIDE",326.58616,306.6,19.98616
2007,"CLO","S","julaug",46.95316,46.95316,32.867212,32.867212,42.257844,42.257844,0,0,0,14.3032258064516,23.5387096774194,162.5,4.28181342999891,17.6887390389393,17.9633949403632,863.1,"SUMMERSIDE",192.23923,160,32.23923
2008,"CLO","S","GS",46.94324,47.04958,32.860268,32.934706,42.248916,42.344622,0.106339999999996,0.0744380000000007,0.0957059999999998,12.2163440860215,20.7075,348.01,4.65492913027915,15.4579916584465,16.3740726770655,1402.4,"SUMMERSIDE",305.88017,348.01,-42.12983
2008,"CLO","S","julaug",46.94324,47.04958,32.860268,32.934706,42.248916,42.344622,0.106339999999996,0.0744380000000007,0.0957059999999998,14.1193548387097,22.85,142.45,4.54538423792456,17.2518175998357,17.467010911563,836.05,"SUMMERSIDE",180.2936,142.05,38.2436
2009,"CLO","S","GS",46.45193,46.45193,32.516351,32.516351,41.806737,41.806737,0,0,0,12.1788172043011,21.334435483871,501.78,4.62434807948921,15.6215162088834,17.117100192217,1438.3,"SUMMERSIDE",325.96716,501.78,-175.81284
2009,"CLO","S","julaug",46.45193,46.45193,32.516351,32.516351,41.806737,41.806737,0,0,0,14.3209677419355,23.1838709677419,318.18,4.30077949231175,17.9257612249263,17.6538869502321,852.65,"SUMMERSIDE",195.55985,318.18,-122.62015
2010,"CLO","S","GS",46.53072,46.87439,32.571504,32.812073,41.877648,42.186951,0.343669999999996,0.240569000000001,0.309303,12.274435483871,21.6662903225806,446.91,4.48251730183635,15.8355816299829,17.3138732473931,1464.95,"SUMMERSIDE",355.7788,446.91,-91.1312
2010,"CLO","S","julaug",46.53072,46.87439,32.571504,32.812073,41.877648,42.186951,0.343669999999996,0.240569000000001,0.309303,14.3338709677419,24.1725806451613,198.41,4.20573340936244,17.954120104516,18.5068014995115,883.7,"SUMMERSIDE",207.47523,196.31,11.16523
2011,"CLO","S","GS",43.92365,44.77818,30.746555,31.344726,39.531285,40.300362,0.854529999999997,0.598170999999997,0.769076999999996,11.9776075268817,21.0606720430108,273.1,4.71799652182571,15.4306940011657,16.8791868605313,1409.7,"SUMMERSIDE",312.95945,273.1,39.85945
2011,"CLO","S","julaug",43.92365,44.77818,30.746555,31.344726,39.531285,40.300362,0.854529999999997,0.598170999999997,0.769076999999996,14.2935483870968,23.1096774193548,195.2,4.84995909303413,17.4122548116199,17.4957221567342,849.5,"SUMMERSIDE",186.92018,195.2,-8.27982
2012,"CLO","S","GS",33.2307,43.09272,23.26149,30.164904,29.90763,38.783448,9.86202,6.903414,8.875818,12.9508064516129,22.3393010752688,347.4,4.68715924389209,15.7662504140472,17.2734228704347,1547.75,"SUMMERSIDE",343.97744,347.4,-3.42255999999998
2012,"CLO","S","julaug",33.2307,43.09272,23.26149,30.164904,29.90763,38.783448,9.86202,6.903414,8.875818,15.2016129032258,25.141935483871,115.9,4.2185633213859,17.7878617562415,18.651220277825,940.65,"SUMMERSIDE",196.41274,115.6,80.81274
2013,"CLO","S","GS",37.8778,45.00076,26.51446,31.500532,34.09002,40.500684,7.12296,4.986072,6.410664,12.7949462365591,22.3044623655914,322.7,4.6654499918737,15.6756476945004,17.4926094501221,1535.5,"SUMMERSIDE",336.69863,322.7,13.99863
2013,"CLO","S","julaug",37.8778,45.00076,26.51446,31.500532,34.09002,40.500684,7.12296,4.986072,6.410664,14.6532258064516,24.8822580645161,109.9,4.32534275078981,17.3198235617306,19.0096464580566,915.6,"SUMMERSIDE",197.4354,105.3,92.1354
2014,"CLO","S","GS",36.00307,44.99996,25.202149,31.499972,32.402763,40.499964,8.99689,6.297823,8.09720100000001,13.0813978494624,22.2386559139785,271.7,5.02613392377885,15.9010592803679,17.0839604492014,1549.2,"SUMMERSIDE",349.75522,271.7,78.05522
2014,"CLO","S","julaug",36.00307,44.99996,25.202149,31.499972,32.402763,40.499964,8.99689,6.297823,8.09720100000001,15.6661290322581,24.3306451612903,129.9,5.20304951690821,18.5429811812811,17.518876357637,929.9,"SUMMERSIDE",190.58595,113.9,76.68595
2015,"CLO","S","GS",39.64733,39.64732,27.753131,27.753124,35.682597,35.682588,0,0,0,13.2104301075269,22.4181451612903,394,4.63203479541795,16.8827597464904,17.1304495076245,1568.2,"SUMMERSIDE",303.48096,394,-90.51904
2015,"CLO","S","julaug",39.64733,39.64732,27.753131,27.753124,35.682597,35.682588,0,0,0,15.9241935483871,24.5612903225806,150.9,4.38762626262626,20.2571462346439,17.4547545185228,945.05,"SUMMERSIDE",147.18666,135.8,11.38666
2016,"CLO","S","GS",37.74905,45.51852,26.424335,31.862964,33.974145,40.966668,7.76947000000001,5.438629,6.99252300000001,12.212311827957,21.6145698924731,250.9,4.72679584826762,15.6706198878886,17.2921208878121,1457,"SUMMERSIDE",319.39857,250.9,68.49857
2016,"CLO","S","julaug",37.74905,45.51852,26.424335,31.862964,33.974145,40.966668,7.76947000000001,5.438629,6.99252300000001,13.7112903225806,23.6758064516129,143.1,4.32048984468339,17.3229169849919,18.6046040144555,849,"SUMMERSIDE",182.57723,134.5,48.07723
2017,"CLO","S","GS",25.39815,48.61782,17.778705,34.032474,22.858335,43.756038,23.21967,16.253769,20.897703,12.2491935483871,22.2362365591398,220.3,4.68712015154436,15.5686797937654,17.9454906854563,1496.6,"SUMMERSIDE",285.64161,220.3,65.34161
2017,"CLO","S","julaug",25.39815,48.61782,17.778705,34.032474,22.858335,43.756038,23.21967,16.253769,20.897703,13.5483870967742,23.9258064516129,70.7,4.34963662744337,16.5154818602705,19.1697432355212,851.7,"SUMMERSIDE",185.01578,70.7,114.31578
2018,"CLO","S","GS",41.72355,42.52136,29.206485,29.764952,37.551195,38.269224,0.797809999999998,0.558466999999997,0.718028999999994,12.0520967741935,22.0788709677419,347.3,4.89760512504571,15.7171902313501,17.9325935816971,1481.5,"SUMMERSIDE",347.35961,347.3,0.0596100000000206
2018,"CLO","S","julaug",41.72355,42.52136,29.206485,29.764952,37.551195,38.269224,0.797809999999998,0.558466999999997,0.718028999999994,15.9241935483871,25.2677419354839,169.1,4.62574232201841,19.2058678204628,18.2631332726924,966.95,"SUMMERSIDE",188.0194,169.1,18.9194
